run_label,stage,source,json_path,family_id,task_family,suite_id,layer,mode,profile,row_type,persist_and_reload_stage_ms,control_plane_exchange_stage_ms,runtime_commit_finalize_stage_ms,runtime_data_plane_event_stage_ms,runtime_non_executor_stage_ms,runtime_post_executor_stage_ms,runtime_replay_ledger_stage_ms,runtime_driver_stage_ms,telemetry_emit_stage_ms,workspace_input_stage_ms,workspace_output_stage_ms,codeact_execution_stage_ms,execution_log_capture_stage_ms,runtime_signature_stage_ms,persist_bundle_write_stage_ms,persist_core_reload_stage_ms,persist_integrity_check_stage_ms,persist_retrieval_verification_stage_ms,persist_session_ledger_reload_stage_ms,persist_validator_reload_stage_ms,telemetry_event_write_stage_ms,telemetry_fact_write_stage_ms
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/text-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-text-api.json,cases.18,conditional_aggregation_v1,conditional_aggregation_v1,,,,,benchmark_report_json,27.439,1.694,2.995,0.597,1.482,0.892,0.709,44.299,1.205,4.367,0.792,856.436,0.763,1.494,19.752,5.023,1.990,0.014,0.653,0.001,1.091,0.010
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/text-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-text-api.json,cases.18.metrics,,,,,,,benchmark_report_json,27.439,1.694,2.995,0.597,1.482,0.892,0.709,44.299,1.205,4.367,0.792,856.436,0.763,1.494,19.752,5.023,1.990,0.014,0.653,0.001,1.091,0.010
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/text-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-text-api.json,cases.19,conditional_aggregation_v1,conditional_aggregation_v1,,,,,benchmark_report_json,26.692,1.663,3.783,0.625,1.188,0.909,0.718,44.456,1.078,4.273,0.874,885.088,0.838,1.530,19.084,4.983,1.994,0.013,0.612,0.001,0.974,0.009
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/text-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-text-api.json,cases.19.metrics,,,,,,,benchmark_report_json,26.692,1.663,3.783,0.625,1.188,0.909,0.718,44.456,1.078,4.273,0.874,885.088,0.838,1.530,19.084,4.983,1.994,0.013,0.612,0.001,0.974,0.009
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/text-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-text-api.json,cases.20,conditional_aggregation_v1,conditional_aggregation_v1,,,,,benchmark_report_json,26.634,1.617,3.639,0.629,1.169,0.892,0.709,43.994,1.066,4.294,0.805,881.143,0.569,1.518,19.062,4.950,1.985,0.014,0.615,0.001,0.960,0.009
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/text-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-text-api.json,cases.20.metrics,,,,,,,benchmark_report_json,26.634,1.617,3.639,0.629,1.169,0.892,0.709,43.994,1.066,4.294,0.805,881.143,0.569,1.518,19.062,4.950,1.985,0.014,0.615,0.001,0.960,0.009
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/text-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-text-api.json,cases.21,conditional_aggregation_v1,conditional_aggregation_v1,,,,,benchmark_report_json,24.939,1.602,3.373,0.863,1.488,5.615,0.751,46.975,1.238,4.333,0.848,841.445,0.611,1.502,17.351,4.985,1.992,0.013,0.592,0.001,1.114,0.010
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/text-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-text-api.json,cases.21.metrics,,,,,,,benchmark_report_json,24.939,1.602,3.373,0.863,1.488,5.615,0.751,46.975,1.238,4.333,0.848,841.445,0.611,1.502,17.351,4.985,1.992,0.013,0.592,0.001,1.114,0.010
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/text-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-text-api.json,cases.22,anomaly_detection_v1,anomaly_detection_v1,,,,,benchmark_report_json,27.299,1.926,3.375,0.666,1.302,0.899,0.729,44.678,1.148,4.215,0.832,848.868,0.601,1.459,19.651,5.008,2.001,0.013,0.620,0.001,1.037,0.010
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/text-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-text-api.json,cases.22.metrics,,,,,,,benchmark_report_json,27.299,1.926,3.375,0.666,1.302,0.899,0.729,44.678,1.148,4.215,0.832,848.868,0.601,1.459,19.651,5.008,2.001,0.013,0.620,0.001,1.037,0.010
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/text-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-text-api.json,cases.23,anomaly_detection_v1,anomaly_detection_v1,,,,,benchmark_report_json,26.570,1.631,3.738,0.622,1.219,0.938,0.707,44.090,1.116,4.270,0.856,875.638,0.560,1.533,19.133,4.875,1.939,0.013,0.604,0.001,0.998,0.009
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/text-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-text-api.json,cases.23.metrics,,,,,,,benchmark_report_json,26.570,1.631,3.738,0.622,1.219,0.938,0.707,44.090,1.116,4.270,0.856,875.638,0.560,1.533,19.133,4.875,1.939,0.013,0.604,0.001,0.998,0.009
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/text-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-text-api.json,cases.24,anomaly_detection_v1,anomaly_detection_v1,,,,,benchmark_report_json,26.817,1.767,3.543,0.667,1.205,0.885,0.692,43.714,1.077,4.362,0.818,876.402,0.581,1.497,19.530,4.690,1.987,0.012,0.592,0.001,0.970,0.009
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/text-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-text-api.json,cases.24.metrics,,,,,,,benchmark_report_json,26.817,1.767,3.543,0.667,1.205,0.885,0.692,43.714,1.077,4.362,0.818,876.402,0.581,1.497,19.530,4.690,1.987,0.012,0.592,0.001,0.970,0.009
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/text-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-text-api.json,telemetry_summary,,,,,,,benchmark_report_json,663.792,68.396,121.112,30.336,37.540,27.453,17.887,1178.940,33.163,107.386,20.396,21094.951,14.457,37.082,467.551,128.971,51.075,0.345,15.676,0.023,30.377,0.238
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/structured-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-structured-api.json,,financial_report_analysis,financial_report_analysis,v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-structured-api,L1,api,dev fixed-answer structured collaboration full-text evidence,benchmark_report_json,673.275,67.280,117.743,18.452,33.881,34.065,17.586,1167.919,32.995,106.105,19.169,21526.311,15.304,37.420,474.159,130.801,51.921,0.349,15.874,0.023,30.160,0.253
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/structured-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-structured-api.json,cases.0,financial_report_analysis,financial_report_analysis,,,,,benchmark_report_json,24.474,1.607,7.685,0.606,1.107,0.846,0.631,45.055,1.008,3.934,0.739,823.845,1.231,1.558,16.925,4.950,1.988,0.013,0.590,0.001,0.904,0.009
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/structured-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-structured-api.json,cases.0.metrics,,,,,,,benchmark_report_json,24.474,1.607,7.685,0.606,1.107,0.846,0.631,45.055,1.008,3.934,0.739,823.845,1.231,1.558,16.925,4.950,1.988,0.013,0.590,0.001,0.904,0.009
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/structured-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-structured-api.json,cases.1,financial_report_analysis,financial_report_analysis,,,,,benchmark_report_json,24.702,1.565,7.527,0.631,1.117,0.868,0.641,45.307,1.006,4.026,0.722,834.053,0.561,1.514,16.996,4.992,2.057,0.014,0.636,0.001,0.903,0.009
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/structured-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-structured-api.json,cases.1.metrics,,,,,,,benchmark_report_json,24.702,1.565,7.527,0.631,1.117,0.868,0.641,45.307,1.006,4.026,0.722,834.053,0.561,1.514,16.996,4.992,2.057,0.014,0.636,0.001,0.903,0.009
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/structured-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-structured-api.json,cases.2,financial_report_analysis,financial_report_analysis,,,,,benchmark_report_json,24.297,7.482,3.031,0.812,1.256,0.848,0.655,46.576,1.045,3.953,0.716,850.999,0.588,1.465,16.839,4.852,1.986,0.013,0.600,0.001,0.927,0.010
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/structured-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-structured-api.json,cases.2.metrics,,,,,,,benchmark_report_json,24.297,7.482,3.031,0.812,1.256,0.848,0.655,46.576,1.045,3.953,0.716,850.999,0.588,1.465,16.839,4.852,1.986,0.013,0.600,0.001,0.927,0.010
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/structured-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-structured-api.json,cases.3,financial_report_analysis,financial_report_analysis,,,,,benchmark_report_json,24.416,1.769,3.297,0.638,1.305,4.486,0.685,43.860,1.064,4.111,0.811,853.035,0.803,1.548,16.901,4.909,1.957,0.013,0.629,0.001,0.955,0.009
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/structured-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-structured-api.json,cases.3.metrics,,,,,,,benchmark_report_json,24.416,1.769,3.297,0.638,1.305,4.486,0.685,43.860,1.064,4.111,0.811,853.035,0.803,1.548,16.901,4.909,1.957,0.013,0.629,0.001,0.955,0.009
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/structured-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-structured-api.json,cases.4,financial_report_analysis,financial_report_analysis,,,,,benchmark_report_json,45.838,1.981,9.769,0.899,1.647,1.613,1.238,72.090,1.465,4.104,0.574,867.990,0.402,1.526,31.956,9.048,3.706,0.026,1.090,0.002,1.305,0.012
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/structured-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-structured-api.json,cases.4.metrics,,,,,,,benchmark_report_json,45.838,1.981,9.769,0.899,1.647,1.613,1.238,72.090,1.465,4.104,0.574,867.990,0.402,1.526,31.956,9.048,3.706,0.026,1.090,0.002,1.305,0.012
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/structured-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-structured-api.json,cases.5,financial_report_analysis,financial_report_analysis,,,,,benchmark_report_json,25.719,1.671,6.089,0.603,1.143,0.882,0.685,45.332,1.038,4.139,0.800,828.046,0.608,1.474,17.420,4.874,2.783,0.014,0.618,0.001,0.920,0.009
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/structured-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-structured-api.json,cases.5.metrics,,,,,,,benchmark_report_json,25.719,1.671,6.089,0.603,1.143,0.882,0.685,45.332,1.038,4.139,0.800,828.046,0.608,1.474,17.420,4.874,2.783,0.014,0.618,0.001,0.920,0.009
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/structured-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-structured-api.json,cases.6,financial_report_analysis,financial_report_analysis,,,,,benchmark_report_json,24.389,1.809,3.335,0.824,1.396,2.838,0.662,43.313,1.159,4.052,0.737,820.450,0.581,1.496,16.839,4.942,1.987,0.012,0.604,0.001,1.032,0.010
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/structured-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-structured-api.json,cases.6.metrics,,,,,,,benchmark_report_json,24.389,1.809,3.335,0.824,1.396,2.838,0.662,43.313,1.159,4.052,0.737,820.450,0.581,1.496,16.839,4.942,1.987,0.012,0.604,0.001,1.032,0.010
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/structured-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-structured-api.json,cases.7,financial_report_analysis,financial_report_analysis,,,,,benchmark_report_json,24.751,1.647,3.177,0.689,1.213,2.861,0.681,43.333,1.081,4.230,0.709,852.766,0.572,1.499,17.141,4.959,1.976,0.014,0.654,0.001,0.968,0.009
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/structured-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-structured-api.json,cases.7.metrics,,,,,,,benchmark_report_json,24.751,1.647,3.177,0.689,1.213,2.861,0.681,43.333,1.081,4.230,0.709,852.766,0.572,1.499,17.141,4.959,1.976,0.014,0.654,0.001,0.968,0.009
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/structured-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-structured-api.json,cases.8,multi_period_trend_analysis_v1,multi_period_trend_analysis_v1,,,,,benchmark_report_json,27.006,9.350,3.259,0.716,1.170,0.939,0.701,51.076,1.071,4.274,0.814,832.880,0.578,1.414,19.428,5.006,1.970,0.013,0.583,0.001,0.963,0.009
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/structured-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-structured-api.json,cases.8.metrics,,,,,,,benchmark_report_json,27.006,9.350,3.259,0.716,1.170,0.939,0.701,51.076,1.071,4.274,0.814,832.880,0.578,1.414,19.428,5.006,1.970,0.013,0.583,0.001,0.963,0.009
